user_id,persona,date,day_of_week,is_weekend,sleep_hours,study_hours,screen_time_hours,exercise_mins,mood_score,stress_level,caffeine_intake,water_litres,deep_focus_blocks,social_media_mins,productivity_score,burnout_risk
306,high_performer,2024-01-05,Friday,0,7.9,8.4,2.8,59,4.1,1.7,1,2.6,4,0,100.0,Low
306,high_performer,2024-01-06,Saturday,1,6.2,6.3,3.0,63,4.3,2.7,2,3.0,4,0,83.7,Low
306,high_performer,2024-01-07,Sunday,1,6.7,6.4,2.9,49,4.0,2.0,1,2.6,4,0,91.1,Low
306,high_performer,2024-01-08,Monday,0,8.4,7.2,2.2,44,4.4,2.1,2,2.6,5,0,100.0,Low
306,high_performer,2024-01-09,Tuesday,0,7.9,8.0,3.2,42,3.5,1.6,2,2.1,4,4,100.0,Low
306,high_performer,2024-01-10,Wednesday,0,7.1,8.6,4.8,48,3.8,2.2,1,2.5,5,0,99.3,Low
306,high_performer,2024-01-11,Thursday,0,8.3,8.1,3.6,53,4.0,2.8,2,2.4,4,6,100.0,Low
306,high_performer,2024-01-12,Friday,0,8.5,6.3,3.5,38,3.8,1.9,3,2.3,3,0,88.9,Low
306,high_performer,2024-01-13,Saturday,1,5.9,7.3,4.2,39,4.0,3.1,2,2.1,4,6,77.4,Low
306,high_performer,2024-01-14,Sunday,1,6.7,6.3,2.3,43,3.6,2.3,2,2.8,3,0,83.3,Low
306,high_performer,2024-01-15,Monday,0,7.5,8.6,4.0,39,3.4,1.8,3,2.3,5,16,100.0,Low
306,high_performer,2024-01-16,Tuesday,0,6.6,9.4,3.6,57,3.9,1.7,1,2.8,5,1,100.0,Low
306,high_performer,2024-01-17,Wednesday,0,7.7,6.7,3.6,44,3.9,2.0,2,2.0,4,1,83.6,Low
306,high_performer,2024-01-18,Thursday,0,8.0,9.0,2.9,60,4.7,1.9,2,2.1,5,1,100.0,Low
306,high_performer,2024-01-19,Friday,0,8.4,6.9,3.7,31,4.4,2.3,1,2.3,4,4,94.4,Low
306,high_performer,2024-01-20,Saturday,1,6.5,6.3,3.5,41,4.4,2.0,1,2.2,3,5,79.6,Low
306,high_performer,2024-01-21,Sunday,1,6.3,5.8,3.2,46,4.8,2.7,3,3.0,4,0,88.5,Low
306,high_performer,2024-01-22,Monday,0,7.6,9.6,3.8,48,4.1,1.6,1,2.9,5,0,100.0,Low
306,high_performer,2024-01-23,Tuesday,0,7.2,8.4,4.8,45,4.3,1.5,3,2.4,4,6,100.0,Low
306,high_performer,2024-01-24,Wednesday,0,7.4,8.7,3.9,52,3.9,2.4,1,2.5,6,19,100.0,Low
306,high_performer,2024-01-25,Thursday,0,7.7,8.0,3.4,40,4.5,2.8,1,2.6,4,8,96.7,Low
306,high_performer,2024-01-26,Friday,0,7.4,7.1,4.0,48,4.1,2.3,3,2.5,4,0,89.9,Low
306,high_performer,2024-01-27,Saturday,1,6.1,5.9,3.5,43,4.0,2.5,2,2.2,3,0,75.3,Low
306,high_performer,2024-01-28,Sunday,1,6.5,6.9,4.2,44,3.9,2.6,3,2.4,4,0,79.7,Low
306,high_performer,2024-01-29,Monday,0,7.9,7.9,3.5,46,4.4,1.6,3,2.3,4,0,97.5,Low
306,high_performer,2024-01-30,Tuesday,0,8.1,7.5,2.5,58,3.3,1.6,3,2.6,4,11,100.0,Low
306,high_performer,2024-01-31,Wednesday,0,7.7,7.2,3.5,49,3.8,1.6,3,2.2,5,24,99.4,Low
306,high_performer,2024-02-01,Thursday,0,8.4,7.7,3.2,36,4.3,2.5,1,2.3,5,4,100.0,Low
306,high_performer,2024-02-02,Friday,0,7.4,8.9,4.5,45,4.1,2.4,1,2.5,5,0,100.0,Low
306,high_performer,2024-02-03,Saturday,1,7.0,6.5,4.6,23,4.4,2.6,2,2.5,5,0,81.3,Low
306,high_performer,2024-02-04,Sunday,1,6.8,7.3,4.0,36,4.3,2.2,1,2.7,4,0,96.6,Low
306,high_performer,2024-02-05,Monday,0,7.4,6.8,2.9,46,4.1,2.5,1,2.6,3,16,89.1,Low
306,high_performer,2024-02-06,Tuesday,0,7.7,7.9,3.7,66,4.3,2.4,1,2.6,3,0,100.0,Low
306,high_performer,2024-02-07,Wednesday,0,7.9,8.0,3.8,41,4.2,1.4,2,3.1,5,14,100.0,Low
306,high_performer,2024-02-08,Thursday,0,7.4,7.8,3.7,46,4.3,2.0,3,2.0,6,7,94.9,Low
306,high_performer,2024-02-09,Friday,0,7.9,7.7,4.2,49,3.7,2.2,1,2.4,4,3,100.0,Low
306,high_performer,2024-02-10,Saturday,1,6.0,5.8,2.5,42,5.0,1.4,2,2.7,3,0,93.2,Low
306,high_performer,2024-02-11,Sunday,1,7.8,7.0,3.1,36,4.5,2.4,3,2.5,4,0,95.5,Low
306,high_performer,2024-02-12,Monday,0,8.3,7.1,4.1,47,4.5,2.1,1,2.0,5,0,100.0,Low
306,high_performer,2024-02-13,Tuesday,0,7.3,7.1,3.2,50,4.2,2.4,3,2.6,3,0,87.7,Low
306,high_performer,2024-02-14,Wednesday,0,8.1,6.8,4.3,51,3.7,1.6,1,2.7,4,0,100.0,Low
306,high_performer,2024-02-15,Thursday,0,6.9,7.4,2.5,40,4.1,2.3,3,2.4,4,0,90.5,Low
306,high_performer,2024-02-16,Friday,0,6.9,6.9,3.9,44,4.0,2.0,2,2.3,3,0,88.2,Low
306,high_performer,2024-02-17,Saturday,1,5.8,6.6,3.6,41,4.7,2.8,1,2.5,4,0,80.8,Low
306,high_performer,2024-02-18,Sunday,1,5.6,7.5,3.3,26,4.7,2.3,3,2.7,5,17,91.4,Low
306,high_performer,2024-02-19,Monday,0,8.1,8.5,4.0,43,3.7,2.0,2,2.2,4,16,100.0,Low
306,high_performer,2024-02-20,Tuesday,0,7.4,7.4,3.6,36,3.9,2.2,1,1.8,4,20,95.6,Low
306,high_performer,2024-02-21,Wednesday,0,8.2,7.6,5.0,61,3.6,2.4,2,2.5,4,4,85.9,Low
306,high_performer,2024-02-22,Thursday,0,7.4,7.6,3.9,54,3.7,1.7,2,2.5,5,7,100.0,Low
306,high_performer,2024-02-23,Friday,0,7.5,7.4,3.8,61,4.2,2.2,1,2.8,4,0,96.4,Low
306,high_performer,2024-02-24,Saturday,1,6.6,5.2,3.2,50,4.8,2.0,1,2.5,3,12,87.1,Low
306,high_performer,2024-02-25,Sunday,1,7.1,6.1,3.2,46,4.8,1.7,1,2.4,3,1,88.5,Low
306,high_performer,2024-02-26,Monday,0,7.9,9.4,3.9,47,4.4,2.1,1,2.6,5,11,100.0,Low
306,high_performer,2024-02-27,Tuesday,0,9.0,7.2,3.4,47,4.0,1.4,3,2.4,5,6,100.0,Low
306,high_performer,2024-02-28,Wednesday,0,7.8,9.5,2.1,49,3.9,2.3,2,2.1,6,0,100.0,Low
306,high_performer,2024-02-29,Thursday,0,7.6,8.9,2.9,39,3.7,1.8,3,2.4,5,0,100.0,Low
306,high_performer,2024-03-01,Friday,0,8.1,8.5,3.4,60,4.3,2.2,1,2.1,5,5,100.0,Low
306,high_performer,2024-03-02,Saturday,1,5.5,6.0,4.4,46,4.6,2.0,3,2.8,3,0,77.9,Low
306,high_performer,2024-03-03,Sunday,1,5.8,6.5,3.2,38,4.0,2.2,2,2.1,3,10,76.6,Low
306,high_performer,2024-03-04,Monday,0,7.7,7.3,3.4,49,3.9,2.5,2,2.2,4,0,92.2,Low
306,high_performer,2024-03-05,Tuesday,0,7.5,6.3,4.2,49,4.5,2.3,3,3.0,4,0,96.7,Low
306,high_performer,2024-03-06,Wednesday,0,6.4,8.3,4.0,43,4.0,2.3,3,2.1,5,0,94.3,Low
306,high_performer,2024-03-07,Thursday,0,7.4,7.3,3.5,43,4.1,1.6,1,2.3,3,28,94.2,Low
306,high_performer,2024-03-08,Friday,0,8.6,7.6,4.0,47,4.2,2.8,3,2.4,4,11,97.3,Low
306,high_performer,2024-03-09,Saturday,1,6.1,5.9,3.6,50,4.0,2.2,2,2.6,4,2,79.5,Low
306,high_performer,2024-03-10,Sunday,1,6.4,6.7,2.7,48,4.0,1.4,2,2.5,4,0,94.4,Low
306,high_performer,2024-03-11,Monday,0,7.4,8.3,3.5,65,3.8,2.1,1,2.1,4,5,100.0,Low
306,high_performer,2024-03-12,Tuesday,0,8.1,8.4,3.6,42,3.9,1.6,3,2.8,5,0,100.0,Low
306,high_performer,2024-03-13,Wednesday,0,7.4,8.8,3.8,49,4.6,2.0,3,2.7,5,4,100.0,Low
306,high_performer,2024-03-14,Thursday,0,7.3,7.6,3.8,46,4.4,2.3,2,2.5,5,10,100.0,Low
306,high_performer,2024-03-15,Friday,0,7.6,8.7,3.1,40,3.9,1.2,2,2.8,5,0,100.0,Low
306,high_performer,2024-03-16,Saturday,1,6.6,7.7,4.2,44,4.1,2.3,3,2.5,5,2,91.7,Low
306,high_performer,2024-03-17,Sunday,1,5.8,4.5,2.5,46,4.1,2.1,1,2.2,2,0,70.7,Low
306,high_performer,2024-03-18,Monday,0,8.6,8.4,4.0,33,5.0,1.7,1,2.0,5,8,100.0,Low
306,high_performer,2024-03-19,Tuesday,0,8.8,9.5,3.7,49,3.2,1.5,2,2.8,5,11,100.0,Low
306,high_performer,2024-03-20,Wednesday,0,8.2,8.3,3.5,65,3.8,1.6,1,2.4,5,0,100.0,Low
306,high_performer,2024-03-21,Thursday,0,9.0,7.5,3.8,40,3.9,2.0,2,2.9,4,4,99.8,Low
306,high_performer,2024-03-22,Friday,0,8.2,7.4,3.1,29,3.8,2.2,2,2.5,5,0,93.7,Low
306,high_performer,2024-03-23,Saturday,1,6.5,5.8,3.5,43,3.6,1.5,1,2.3,2,9,78.5,Low
306,high_performer,2024-03-24,Sunday,1,6.6,7.2,3.6,52,3.9,2.0,2,2.4,4,2,92.1,Low
306,high_performer,2024-03-25,Monday,0,8.1,6.9,4.2,58,4.3,1.3,1,2.5,4,0,100.0,Low
306,high_performer,2024-03-26,Tuesday,0,7.5,7.9,3.3,51,4.0,2.5,2,2.2,4,0,98.6,Low
306,high_performer,2024-03-27,Wednesday,0,8.2,7.2,3.5,56,3.9,2.2,1,2.2,4,0,97.0,Low
306,high_performer,2024-03-28,Thursday,0,7.9,8.1,2.5,54,3.6,2.0,3,2.3,5,10,100.0,Low
306,high_performer,2024-03-29,Friday,0,6.4,6.9,2.2,64,3.9,1.9,2,2.2,5,0,100.0,Low
306,high_performer,2024-03-30,Saturday,1,5.3,5.4,3.0,47,4.0,2.5,1,2.8,3,6,71.3,Low
307,high_stress,2024-01-01,Monday,0,5.8,7.7,7.2,8,3.1,3.5,5,2.8,3,0,57.1,Medium
307,high_stress,2024-01-02,Tuesday,0,6.0,8.8,5.8,6,2.0,4.2,5,2.2,5,0,59.7,High
307,high_stress,2024-01-03,Wednesday,0,6.2,6.6,6.8,16,3.0,4.3,3,3.1,4,13,56.7,Medium
307,high_stress,2024-01-04,Thursday,0,6.6,6.4,6.6,18,2.8,4.1,5,2.4,3,11,59.0,Medium
307,high_stress,2024-01-05,Friday,0,6.2,7.4,8.4,13,2.3,4.7,4,2.4,4,0,45.7,Medium
307,high_stress,2024-01-06,Saturday,1,5.2,5.6,5.3,30,3.0,3.8,3,2.5,3,13,54.8,Medium
307,high_stress,2024-01-07,Sunday,1,4.0,5.6,5.8,19,2.1,4.1,4,2.6,3,1,34.3,High
307,high_stress,2024-01-08,Monday,0,5.6,7.6,6.4,25,2.7,4.3,5,2.8,4,0,54.7,Medium
307,high_stress,2024-01-09,Tuesday,0,5.7,7.8,7.6,6,2.2,3.9,5,2.0,4,4,49.6,High
307,high_stress,2024-01-10,Wednesday,0,6.7,6.8,6.4,10,2.9,4.3,3,2.7,4,10,58.5,Medium
307,high_stress,2024-01-11,Thursday,0,5.4,6.7,6.8,12,2.3,3.8,5,2.6,4,0,50.8,Medium
307,high_stress,2024-01-12,Friday,0,7.0,6.9,7.8,10,2.4,3.1,5,2.7,4,0,58.2,Medium
307,high_stress,2024-01-13,Saturday,1,4.3,4.9,6.7,6,2.0,4.0,4,2.7,3,0,30.0,High
307,high_stress,2024-01-14,Sunday,1,5.2,6.7,6.3,5,2.6,3.4,4,2.0,4,0,50.1,Medium
307,high_stress,2024-01-15,Monday,0,5.7,8.8,6.3,15,2.0,4.4,5,2.6,4,6,53.5,Medium
307,high_stress,2024-01-16,Tuesday,0,6.5,8.6,7.1,7,2.5,3.8,5,2.3,4,5,64.3,Medium
307,high_stress,2024-01-17,Wednesday,0,5.8,8.0,6.8,1,3.0,4.0,4,2.4,5,19,56.6,Medium
307,high_stress,2024-01-18,Thursday,0,5.7,6.9,7.3,12,2.5,3.6,4,2.9,3,4,50.0,Medium
307,high_stress,2024-01-19,Friday,0,5.1,8.7,7.2,2,2.6,3.7,3,2.4,5,0,57.8,Medium
307,high_stress,2024-01-20,Saturday,1,4.2,6.4,6.4,12,2.7,3.3,3,2.5,4,0,52.9,Medium
307,high_stress,2024-01-21,Sunday,1,4.7,6.2,5.5,17,1.9,3.9,5,2.6,3,5,40.4,High
307,high_stress,2024-01-22,Monday,0,6.3,7.4,6.3,20,3.3,4.9,3,2.0,3,0,49.4,Medium
307,high_stress,2024-01-23,Tuesday,0,5.1,5.5,6.3,20,3.0,3.8,5,2.8,3,0,48.0,Medium
307,high_stress,2024-01-24,Wednesday,0,6.1,7.5,6.3,5,2.0,4.0,3,2.1,4,0,57.4,Medium
307,high_stress,2024-01-25,Thursday,0,4.9,7.3,6.4,17,2.5,4.6,3,1.9,4,0,46.8,Medium
307,high_stress,2024-01-26,Friday,0,5.4,6.9,8.1,0,3.1,3.4,3,2.0,3,3,46.9,Medium
307,high_stress,2024-01-27,Saturday,1,4.2,5.8,5.4,14,2.2,3.9,3,2.4,3,6,34.5,High
307,high_stress,2024-01-28,Sunday,1,4.7,5.9,5.4,17,3.2,3.9,4,2.5,4,0,45.5,Medium
307,high_stress,2024-01-29,Monday,0,5.3,6.5,6.6,13,2.6,4.7,4,2.2,3,6,43.2,Medium
307,high_stress,2024-01-30,Tuesday,0,6.9,7.8,6.5,12,2.7,4.1,5,2.5,5,7,65.7,Medium
307,high_stress,2024-01-31,Wednesday,0,5.4,6.2,7.6,10,2.0,4.9,5,2.9,4,1,33.0,High
307,high_stress,2024-02-01,Thursday,0,6.2,8.4,6.4,4,2.0,3.5,5,2.7,5,0,61.3,Medium
307,high_stress,2024-02-02,Friday,0,5.3,7.5,6.5,12,2.2,4.3,4,2.8,4,0,52.2,High
307,high_stress,2024-02-03,Saturday,1,5.2,6.2,5.8,13,1.9,3.8,4,3.1,2,0,39.1,Medium
307,high_stress,2024-02-04,Sunday,1,5.3,6.3,6.7,31,2.8,4.1,4,2.6,4,10,48.2,Medium
307,high_stress,2024-02-05,Monday,0,5.2,7.9,7.1,24,2.3,3.7,5,2.7,4,18,49.7,Medium
307,high_stress,2024-02-06,Tuesday,0,6.7,5.8,5.6,26,2.6,3.9,4,2.9,3,16,52.0,Medium
307,high_stress,2024-02-07,Wednesday,0,5.3,7.4,8.4,16,2.3,4.1,4,3.0,5,0,51.5,High
307,high_stress,2024-02-08,Thursday,0,5.9,6.8,5.6,13,2.2,4.1,3,3.2,3,10,53.0,Medium
307,high_stress,2024-02-09,Friday,0,4.2,7.9,6.4,23,2.1,3.6,4,2.3,4,11,51.1,High
307,high_stress,2024-02-10,Saturday,1,3.9,6.6,5.3,11,2.8,3.8,4,2.4,3,16,46.4,High
307,high_stress,2024-02-11,Sunday,1,4.2,6.6,5.6,13,2.7,3.9,4,2.6,3,0,44.4,High
307,high_stress,2024-02-12,Monday,0,4.8,7.6,6.6,0,1.8,3.6,4,2.6,4,18,53.6,Medium
307,high_stress,2024-02-13,Tuesday,0,5.0,7.7,6.7,18,2.6,3.0,4,2.4,4,12,54.8,Medium
307,high_stress,2024-02-14,Wednesday,0,5.2,7.8,6.1,17,1.5,3.7,5,2.5,5,0,47.7,Medium
307,high_stress,2024-02-15,Thursday,0,5.8,6.9,6.2,9,3.0,3.5,4,2.6,4,10,55.8,Medium
307,high_stress,2024-02-16,Friday,0,6.0,7.5,5.6,10,1.7,4.7,4,2.5,4,14,50.6,Medium
307,high_stress,2024-02-17,Saturday,1,4.8,4.9,6.2,24,2.2,3.9,5,2.4,3,19,34.6,Medium
307,high_stress,2024-02-18,Sunday,1,5.4,6.3,7.7,2,2.3,4.5,5,2.3,4,10,39.6,High
307,high_stress,2024-02-19,Monday,0,5.9,6.5,8.7,15,2.2,3.5,4,2.8,4,0,44.8,Medium
307,high_stress,2024-02-20,Tuesday,0,5.8,8.2,6.4,15,2.7,4.7,5,2.3,5,13,55.9,Medium
307,high_stress,2024-02-21,Wednesday,0,4.9,5.9,7.0,26,2.9,4.0,3,2.7,3,10,43.2,Medium
307,high_stress,2024-02-22,Thursday,0,6.5,8.1,7.2,9,2.5,4.8,5,2.6,4,6,54.8,High
307,high_stress,2024-02-23,Friday,0,4.9,7.9,6.0,20,1.9,4.8,3,2.8,4,16,50.2,High
307,high_stress,2024-02-24,Saturday,1,4.1,6.0,6.6,13,2.1,4.5,3,1.9,4,0,33.8,High
307,high_stress,2024-02-25,Sunday,1,4.9,6.5,7.0,23,2.3,3.6,3,2.8,4,0,45.7,Medium
307,high_stress,2024-02-26,Monday,0,6.4,6.6,6.1,2,2.2,3.7,4,2.3,4,0,50.3,Medium
307,high_stress,2024-02-27,Tuesday,0,5.6,7.6,6.7,19,2.3,4.0,4,2.7,4,8,51.6,Medium
307,high_stress,2024-02-28,Wednesday,0,6.1,8.6,6.4,17,3.0,4.0,5,3.1,4,0,57.2,Medium
307,high_stress,2024-02-29,Thursday,0,6.0,7.6,6.5,13,2.3,4.7,5,2.3,5,0,44.6,High
307,high_stress,2024-03-01,Friday,0,5.1,7.2,7.1,24,2.4,3.8,4,2.8,4,13,51.6,High
307,high_stress,2024-03-02,Saturday,1,4.6,8.1,7.2,18,3.2,4.3,4,2.7,5,7,53.6,Medium
307,high_stress,2024-03-03,Sunday,1,4.7,6.6,5.7,7,3.3,3.1,4,2.4,4,1,57.0,Medium
307,high_stress,2024-03-04,Monday,0,6.6,9.2,6.0,26,2.9,4.2,5,2.1,6,0,69.6,Medium
307,high_stress,2024-03-05,Tuesday,0,4.6,7.3,7.1,23,2.8,3.7,4,2.9,4,6,49.8,High
307,high_stress,2024-03-06,Wednesday,0,5.0,8.1,5.6,8,2.4,3.6,4,2.4,5,0,61.3,Medium
307,high_stress,2024-03-07,Thursday,0,6.6,7.4,5.3,19,2.2,4.6,3,2.3,4,1,58.7,Medium
307,high_stress,2024-03-08,Friday,0,4.5,7.1,6.0,19,2.3,3.9,3,2.5,4,0,52.0,High
307,high_stress,2024-03-09,Saturday,1,5.0,5.6,5.7,11,2.5,4.2,4,2.2,2,1,37.5,Medium
307,high_stress,2024-03-10,Sunday,1,4.6,7.1,7.0,16,2.3,3.5,4,2.5,4,1,50.2,High
307,high_stress,2024-03-11,Monday,0,6.1,6.0,5.2,13,1.9,4.2,3,2.4,3,4,36.7,Medium
307,high_stress,2024-03-12,Tuesday,0,5.6,7.0,7.0,30,2.9,4.3,4,2.7,4,7,53.3,Medium
307,high_stress,2024-03-13,Wednesday,0,5.5,7.8,5.5,13,2.6,3.9,3,2.4,4,14,59.3,Medium
307,high_stress,2024-03-14,Thursday,0,7.0,6.6,6.2,17,2.6,4.5,3,2.4,3,15,58.5,Medium
307,high_stress,2024-03-15,Friday,0,5.2,6.9,6.6,0,2.2,4.6,3,2.3,4,11,42.3,High
307,high_stress,2024-03-16,Saturday,1,5.6,5.7,7.1,9,3.1,3.6,3,1.9,4,5,50.5,Medium
307,high_stress,2024-03-17,Sunday,1,4.4,5.7,5.6,0,3.4,4.0,3,2.4,3,0,38.8,Medium
307,high_stress,2024-03-18,Monday,0,6.6,7.0,6.7,24,2.6,3.4,4,2.4,4,5,58.9,Medium
307,high_stress,2024-03-19,Tuesday,0,5.5,7.4,6.0,16,2.7,4.6,5,2.6,4,0,51.4,High
307,high_stress,2024-03-20,Wednesday,0,5.2,7.7,6.2,21,2.4,3.1,5,2.8,5,5,59.8,Medium
307,high_stress,2024-03-21,Thursday,0,6.9,7.8,7.1,15,1.8,4.5,5,2.3,4,4,51.5,Medium
307,high_stress,2024-03-22,Friday,0,5.1,6.1,7.7,29,2.5,4.3,5,2.6,2,15,37.4,High
307,high_stress,2024-03-23,Saturday,1,5.4,6.6,7.4,11,3.1,3.9,4,2.8,3,0,46.9,Medium
307,high_stress,2024-03-24,Sunday,1,4.9,5.9,7.5,14,2.5,4.2,3,2.8,3,1,40.4,Medium
307,high_stress,2024-03-25,Monday,0,6.2,6.4,5.8,18,2.4,3.6,5,2.4,4,7,56.5,Medium
307,high_stress,2024-03-26,Tuesday,0,6.8,7.3,8.3,17,2.2,3.4,3,2.5,4,0,59.1,Medium
307,high_stress,2024-03-27,Wednesday,0,4.7,8.1,5.9,14,2.6,3.4,4,2.3,5,4,65.7,Medium
307,high_stress,2024-03-28,Thursday,0,5.7,8.2,6.9,10,2.1,3.7,3,2.8,3,9,56.1,Medium
307,high_stress,2024-03-29,Friday,0,5.7,7.6,5.7,10,2.8,3.4,4,3.1,5,30,58.1,Medium
307,high_stress,2024-03-30,Saturday,1,4.9,6.2,6.9,3,2.6,4.6,4,2.1,4,0,42.3,High
308,balanced,2024-01-01,Monday,0,7.3,4.2,4.7,31,3.9,2.5,2,2.3,2,10,59.3,Low
308,balanced,2024-01-02,Tuesday,0,7.4,4.6,3.9,33,3.5,2.3,1,2.5,3,14,74.9,Low
308,balanced,2024-01-03,Wednesday,0,7.9,4.0,3.3,31,3.2,2.2,3,2.5,2,7,64.9,Low
308,balanced,2024-01-04,Thursday,0,6.7,5.0,4.1,29,3.9,2.0,1,2.6,4,9,75.5,Low
308,balanced,2024-01-05,Friday,0,7.3,3.1,4.4,32,4.0,2.5,3,2.0,1,23,54.3,Low
308,balanced,2024-01-06,Saturday,1,6.3,4.3,5.0,23,3.8,2.4,1,3.1,2,0,58.3,Low
308,balanced,2024-01-07,Sunday,1,3.9,4.6,5.0,20,3.5,2.4,2,2.3,2,3,46.9,Low
308,balanced,2024-01-08,Monday,0,7.4,4.1,4.5,27,4.0,1.7,2,2.4,2,0,76.5,Low
308,balanced,2024-01-09,Tuesday,0,7.4,3.7,4.3,29,3.2,2.1,2,2.4,3,5,60.1,Low
308,balanced,2024-01-10,Wednesday,0,6.8,4.9,4.0,24,3.7,2.7,3,2.7,2,0,63.9,Low
308,balanced,2024-01-11,Thursday,0,6.6,5.7,5.3,35,4.6,2.1,1,2.9,2,0,80.3,Low
308,balanced,2024-01-12,Friday,0,6.1,5.0,4.4,44,3.8,1.9,3,2.4,3,0,72.5,Low
308,balanced,2024-01-13,Saturday,1,5.7,2.8,4.3,23,4.2,1.8,2,2.7,1,7,56.0,Low
308,balanced,2024-01-14,Sunday,1,5.8,1.9,4.6,25,3.6,2.7,3,2.6,1,7,43.0,Low
308,balanced,2024-01-15,Monday,0,6.4,5.2,4.1,24,4.0,2.6,3,2.5,3,2,67.3,Low
308,balanced,2024-01-16,Tuesday,0,7.2,5.0,2.5,46,4.4,2.2,1,2.7,2,2,82.4,Low
308,balanced,2024-01-17,Wednesday,0,5.9,5.8,3.8,37,4.5,2.8,1,2.9,3,7,75.4,Low
308,balanced,2024-01-18,Thursday,0,7.0,5.4,3.5,34,3.5,1.9,3,2.5,2,12,74.4,Low
308,balanced,2024-01-19,Friday,0,7.5,4.2,2.8,31,3.7,2.0,1,2.3,3,15,80.9,Low
308,balanced,2024-01-20,Saturday,1,5.8,4.3,5.1,34,3.8,2.2,2,2.6,3,14,56.0,Low
308,balanced,2024-01-21,Sunday,1,7.3,2.7,3.7,40,4.1,2.0,3,2.5,2,28,61.5,Low
308,balanced,2024-01-22,Monday,0,6.8,5.9,3.6,36,4.0,2.4,2,2.4,3,0,77.9,Low
308,balanced,2024-01-23,Tuesday,0,6.8,3.8,2.7,36,3.6,2.5,3,2.2,3,0,67.6,Low
308,balanced,2024-01-24,Wednesday,0,7.2,6.6,3.1,37,4.0,2.0,1,1.9,4,23,80.6,Low
308,balanced,2024-01-25,Thursday,0,7.3,4.2,3.1,37,3.4,2.5,1,2.1,1,0,68.5,Low
308,balanced,2024-01-26,Friday,0,7.3,4.5,3.3,32,3.1,2.8,3,2.3,3,2,66.3,Low
308,balanced,2024-01-27,Saturday,1,5.3,5.1,4.1,33,3.6,2.5,1,2.9,3,0,65.9,Low
308,balanced,2024-01-28,Sunday,1,5.2,3.5,3.2,14,3.2,1.9,3,2.4,2,23,51.6,Low
308,balanced,2024-01-29,Monday,0,7.6,5.0,4.2,24,4.5,3.0,1,2.5,3,0,71.0,Low
308,balanced,2024-01-30,Tuesday,0,7.2,3.7,5.2,41,3.1,1.5,2,2.3,2,0,60.1,Low
308,balanced,2024-01-31,Wednesday,0,7.2,5.3,3.4,39,4.0,2.3,3,2.5,3,2,78.1,Low
308,balanced,2024-02-01,Thursday,0,7.3,5.4,5.2,49,3.9,2.3,3,3.1,3,0,84.5,Low
308,balanced,2024-02-02,Friday,0,7.0,4.8,4.5,20,3.9,2.0,1,2.6,2,0,69.5,Low
308,balanced,2024-02-03,Saturday,1,5.5,4.3,3.1,35,3.5,2.1,2,2.6,2,0,59.9,Low
308,balanced,2024-02-04,Sunday,1,6.6,4.0,4.7,24,4.2,1.9,1,2.0,2,0,62.6,Low
308,balanced,2024-02-05,Monday,0,7.4,6.1,4.8,35,3.5,2.3,3,2.4,4,22,74.5,Low
308,balanced,2024-02-06,Tuesday,0,6.8,4.7,4.2,23,3.7,2.3,1,2.2,2,0,66.1,Low
308,balanced,2024-02-07,Wednesday,0,6.6,4.4,4.8,28,3.9,2.0,3,2.4,2,0,63.8,Low
308,balanced,2024-02-08,Thursday,0,7.5,4.7,3.9,48,3.8,2.5,3,2.9,3,4,70.1,Low
308,balanced,2024-02-09,Friday,0,7.3,3.8,4.1,28,4.1,1.8,3,2.2,2,10,66.5,Low
308,balanced,2024-02-10,Saturday,1,5.1,4.1,4.6,27,3.7,1.5,3,2.9,2,10,61.2,Low
308,balanced,2024-02-11,Sunday,1,4.5,3.6,3.4,35,4.4,2.5,2,2.4,2,0,62.6,Low
308,balanced,2024-02-12,Monday,0,7.8,4.6,3.9,33,3.5,2.2,2,2.4,2,5,72.7,Low
308,balanced,2024-02-13,Tuesday,0,6.7,5.2,4.3,31,3.8,2.5,3,2.9,3,0,70.0,Low
308,balanced,2024-02-14,Wednesday,0,7.5,4.2,4.1,44,3.9,2.7,3,1.5,3,3,63.4,Low
308,balanced,2024-02-15,Thursday,0,6.7,4.8,2.9,36,4.1,3.0,2,2.9,1,0,68.8,Low
308,balanced,2024-02-16,Friday,0,6.2,4.8,4.7,37,3.0,2.6,1,2.5,3,0,59.1,Low
308,balanced,2024-02-17,Saturday,1,5.2,5.2,3.0,27,3.9,1.9,3,2.1,3,8,71.1,Low
308,balanced,2024-02-18,Sunday,1,4.3,2.6,3.7,27,3.4,1.6,1,2.2,1,0,48.2,Low
308,balanced,2024-02-19,Monday,0,7.1,4.0,3.9,31,4.1,1.8,3,3.0,2,0,72.4,Low
308,balanced,2024-02-20,Tuesday,0,7.0,4.8,2.6,23,4.1,2.5,1,2.7,2,5,73.9,Low
308,balanced,2024-02-21,Wednesday,0,7.2,3.6,4.7,26,4.2,2.6,3,2.0,2,4,60.8,Low
308,balanced,2024-02-22,Thursday,0,6.7,4.2,4.2,46,4.1,2.7,3,2.2,3,0,64.0,Low
308,balanced,2024-02-23,Friday,0,6.7,5.7,3.7,16,4.4,2.7,2,2.5,4,7,79.5,Low
308,balanced,2024-02-24,Saturday,1,6.0,3.0,4.0,12,4.3,2.3,3,2.0,2,0,50.2,Low
